NAME	TITLE	SCORE	
LOC102156189		1.9669266	
REST		1.9668164	
LOC111095378		1.9667102	
LOC119871771		1.9664952	
VPS13C		1.966354	
APOA5		1.9663538	
CFAP97D2		1.9663016	
LOC111091021		1.9660434	
GPA33		1.9657997	
TBCK		1.9657485	
LOC611043		1.9650974	
LOC119871769		1.9649239	
LOC100855428		1.9643775	
LOC119863902		1.9641601	
H1-7		1.9640088	
LOC111095049		1.963526	
DUSP9		1.9629686	
ZNF770		1.9629134	
LOC111095995		1.9626449	
LOC119870148		1.962425	
LOC119881374		1.9623821	
LOC478427		1.9621575	
ANXA13		1.9621238	
LOC111093319		1.9618726	
LOC106558769		1.9613556	
LOC100688044		1.9612333	
LOC119866923		1.9611032	
ZGLP1		1.9610106	
OR3A1		1.9608467	
ZNF74		1.9604493	
LOC102154310		1.9603202	
LOC119870095		1.9597389	
LOC100855970		1.9597212	
LOC111091842		1.9593563	
LOC102156618		1.9593065	
TM6SF2		1.9589238	
LOC100683882		1.9588193	
H3C10		1.9587369	
LOC119863938		1.9586258	
LOC106559546		1.9584444	
ABCG4		1.9583943	
OR10A5		1.9583719	
LOC111098507		1.958138	
PPP4R4		1.957915	
LMBRD2		1.9579095	
ZKSCAN5		1.9577434	
CHST4		1.9576837	
LOC111095673		1.9575814	
LOC106557664		1.9574043	
LOC100688462		1.9573851	
LOC100685341		1.9569955	
LOC492151		1.9568747	
LOC111098942		1.9567491	
EPM2AIP1		1.9566765	
LEMD3		1.9564664	
GREM2		1.9560275	
LOC102152328		1.9558783	
CPLX2		1.9555501	
ZNF683		1.9550625	
MIR216A		1.9549168	
ELSPBP1		1.9546797	
LOC119867651		1.954255	
LOC119866444		1.9540797	
ATXN1		1.953425	
LOC485024		1.9532682	
MIR514		1.9525853	
GAN		1.952541	
HOGA1		1.9521605	
MIR329B		1.9511273	
LOC111090674		1.9510757	
PDE1B		1.9508971	
CLCN1		1.9508259	
LOC100684156		1.950717	
MAP3K13		1.950549	
OR10A5F		1.9505417	
CACNG5		1.9503378	
LOC100687863		1.9500502	
LOC119864635		1.9498937	
VGF		1.9496852	
SLC10A1		1.9495215	
LOC100688366		1.9494858	
LOC111095525		1.949424	
HAND1		1.9493424	
PIANP		1.9484601	
CFHR5		1.9484065	
LOC111091702		1.9483057	
KIF5C		1.9482652	
LOC111095656		1.9481502	
LOC119867916		1.9476469	
LOC100685144		1.9473617	
PTPRT		1.9468418	
LOC106558762		1.9468083	
MIR20A		1.9468062	
GPR20		1.9465629	
OBI1		1.9464358	
LOC119872925		1.9463825	
SCYL1		-1.9483708	
TSFM		-1.9487914	
STK40		-1.9488916	
TEDC1		-1.9492701	
PSMC2		-1.954235	
ACP1		-1.9549252	
IK		-1.9551783	
GSTA4		-1.9561274	
GNL3L		-1.9571514	
TSPAN15		-1.9579065	
NAPRT		-1.9617893	
SDHAF2		-1.9674393	
LOC611221		-1.9681004	
LOC106557643		-1.9701884	
SETD6		-1.9776887	
CCL5		-1.9778434	
IER5		-1.9781811	
LOC111090979		-1.9801221	
MRPL16		-1.9805529	
EIF4EBP3		-1.9808732	
PHF10		-1.9813286	
CSK		-1.9823529	
MED15		-1.9864361	
SWI5		-1.9864533	
BLOC1S1		-1.9881644	
SRP68		-1.9893783	
TTC7A		-1.993662	
LOC119870462		-1.9949671	
INTS11		-1.9959903	
TRAP1		-1.9970626	
NSFL1C		-1.9987288	
ERG28		-2.0005858	
MFSD10		-2.0006647	
FAM189B		-2.0006747	
PINLYP		-2.0024605	
MED31		-2.0038483	
LCMT1		-2.0110648	
B3GAT3		-2.0114706	
GTF3A		-2.0127757	
ERI3		-2.014177	
ABITRAM		-2.014918	
LOC610636		-2.0152614	
JMJD4		-2.0196636	
PPIL2		-2.0217347	
ACAD9		-2.0240748	
KAT5		-2.0248904	
DNAJB1		-2.0258155	
LOC102152025		-2.026519	
PRUNE1		-2.028811	
PSMD7		-2.0289118	
CHCHD4		-2.0296931	
TNK2		-2.0312948	
HRAS		-2.0342913	
LOC106559306		-2.0416362	
DNAJC4		-2.045501	
FBXO7		-2.0457904	
EMP3		-2.046243	
LTO1		-2.0463114	
SUCLG1		-2.0491002	
DCXR		-2.0507138	
LOC111093631		-2.0523584	
ADPRS		-2.0532084	
NOC2L		-2.0576134	
LOC119871878		-2.061465	
SART1		-2.0628088	
RRP36		-2.0641222	
RCE1		-2.0642376	
CFAP298		-2.068248	
TINF2		-2.0704317	
MAP2K3		-2.0739598	
LOC102157259		-2.0745482	
NDUFA9		-2.0759532	
PXMP2		-2.0761528	
CCDC86		-2.0807009	
LOC106558656		-2.0821047	
CHCHD10		-2.0865362	
LOC119864272		-2.0886874	
SELENOO		-2.0887022	
PPIG		-2.0896845	
SGSH		-2.0917714	
LOC119868447		-2.0918436	
MRTO4		-2.0930824	
EIF2B5		-2.0939636	
PRKAG1		-2.095618	
MED8		-2.0973551	
GTF2E2		-2.0993867	
PMM2		-2.1025531	
LOC102151415		-2.106781	
PARL		-2.1083589	
LOC119866667		-2.1095717	
CLPP		-2.113406	
LOC477562		-2.11451	
NOL7		-2.1154575	
NAXE		-2.1180418	
LOC111095988		-2.1249635	
MIR8824		-2.127862	
ALG12		-2.129211	
LOC102154052		-2.1319594	
CDC34		-2.13755	
LOC479912		-2.139156	
THTPA		-2.1392527	
FUS		-2.1415417	
CDC123		-2.1491134	
LOC102154473		-2.1518164	
TMEM256		-2.1565723	
TMEM179B		-2.1628754	
ILVBL		-2.1661713	
PSMG1		-2.1769183	
HINT2		-2.1894062	
ASNSD1		-2.1950886	
MDH2		-2.20197	
PHKG2		-2.2026496	
CYB5D2		-2.2073832	
NDUFS3		-2.208647	
SERTAD1		-2.2127798	
INAFM1		-2.2225378	
GTF2F1		-2.2282243	
PCBD1		-2.2330554	
LOC478702		-2.2354333	
SURF2		-2.2364404	
EIF2B3		-2.2417536	
LOC106559796		-2.2420835	
CYB561A3		-2.2431865	
LOC119872624		-2.2448215	
HYI		-2.248724	
RNPEPL1		-2.248862	
VPS16		-2.2669713	
RCAN1		-2.2672985	
SLC25A10		-2.2680154	
CNN2		-2.270583	
CHMP4A		-2.2790067	
MRPL4		-2.2991312	
LOC100686721		-2.3385282	
ZNF385A		-2.3415687	
ACCS		-2.3451834	
QDPR		-2.346511	
LOC479668		-2.350507	
TRABD		-2.352182	
LOC119865057		-2.353612	
EPS8L2		-2.3595366	
MECR		-2.3614058	
NDUFB7		-2.3706865	
STXBP2		-2.378692	
RPL3L		-2.3905518	
AGTRAP		-2.4182107	
LOC111092533		-2.432381	
PSMC3		-2.435931	
VEGFB		-2.4390705	
CBD103		-2.4486403	
CDK5RAP3		-2.4553752	
ASL		-2.468798	
PYM1		-2.471068	
LOC106560138		-2.4790847	
DAZAP1		-2.484247	
LOC489591		-2.4962554	
SH3D21		-2.5037587	
BOK		-2.5040274	
LOC102154832		-2.5045245	
MACROD1		-2.5290124	
RENBP		-2.533937	
DRAP1		-2.5441139	
VPS51		-2.558278	
WDR74		-2.5602949	
TBCE		-2.573084	
LOC111092251		-2.5763538	
HSPB6		-2.5897136	
VAMP2		-2.5932589	
WDR43		-2.5984385	
LOC119867090		-2.6016555	
ISOC2		-2.6767159	
S100A9		-2.678337	
FOXRED1		-2.7127235	
AMDHD1		-2.7464595	
TMEM134		-2.769108	
LOC119868233		-2.7893798	
SERPINB8		-2.8216782	
TIMM17B		-2.8257065	
ACP5		-2.9123225	
CMBL		-2.9179907	
PLAAT4		-2.96657	
MYC		-2.977348	
LOC100856350		-3.0006897	
EXOSC10		-3.0411525	
LOC482436		-3.0672534	
LOC119870185		-3.1928115	
LOC111095595		-3.2370973	
IMPA2		-3.257828	
BGLAP		-3.3175364	
S100A8		-3.4556887	
LOC119871204		-3.475142	
LOC119871403		-3.7081807	
LOC100855559		-3.9839869	
LOC611632		-3.989255	
LOC106559375		-4.2823296	
LOC475462		-4.8181562	
LOC106559787		-4.978811	
